glottocode,name,level,iso639_3,family_id,family_name,parent_id,parent_name,macroareas,countries,latitude,longitude
blab1237,Blablanga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blp,aust1307,Austronesian,zaza1247,Zazao-Blanga,Papunesia,Solomon Islands,-8.15058,159.419
balu1257,Paluai,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blq,aust1307,Austronesian,loup1244,Lou-Paluai,Papunesia,Papua New Guinea,-2.5604,147.282
blan1242,Blang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blr,aust1305,Austroasiatic,bula1260,Bulangic,Eurasia,China;Myanmar;Thailand,22.0092,99.7405
bala1314,Balaesang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bls,aust1307,Austronesian,sout2925,Southern Tomini,Papunesia,Indonesia,-0.05644,119.689
taid1247,Tai Dam,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blt,taik1256,Tai-Kadai,blac1269,Black Tai,Eurasia,China;Lao People's Democratic Republic;Thailand;Viet Nam,18.9572,102.928
bolo1261,Kibala,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blv,atla1278,Atlantic-Congo,mbun1247,Mbundu (H.20),Africa,Angola,-10.3511,15.0867
bala1310,Balangao,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blw,aust1307,Austronesian,nucl1754,Nuclear Cordilleran,Papunesia,Philippines,17.0994,121.272
magi1241,Mag-Indi Ayta,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blx,aust1307,Austronesian,maga1270,Mag-Ayta,Papunesia,Philippines,14.9617,120.182
notr1240,Notre,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bly,atla1278,Atlantic-Congo,west2461,Oti-Volta Occidental,Africa,Benin,10.7025,1.27435
bala1315,Balantak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",blz,aust1307,Austronesian,east2491,Eastern Saluan-Banggai,Papunesia,Indonesia,-0.86809,123.289
lame1257,Lame,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bma,atla1278,Atlantic-Congo,nige1254,Nigerian Jarawan,Africa,Nigeria,10.7229,8.78768
bemb1255,Bembe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmb,atla1278,Atlantic-Congo,bemb1261,Bembe-Buyu,Africa,"Congo, The Democratic Republic of the;Tanzania, United Republic of",-4.49057,29.0507
biem1237,Biem,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmc,aust1307,Austronesian,bamm1241,Bam-Manam,Papunesia,Papua New Guinea,-3.61342,144.816
baga1270,Baga Manduri,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmd,atla1278,Atlantic-Congo,temn1245,Northern Mel,Africa,Guinea,10.76747,-14.60521
lima1246,Limassa,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bme,atla1278,Atlantic-Congo,baka1271,Baka-Gundi,Africa,Central African Republic,2.26808,16.1874
bomk1234,Bom-Kim,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmf,atla1278,Atlantic-Congo,nort3167,Northern Bullom,Africa,Sierra Leone,9.27518,-11.59696
bamw1238,Bamwe,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmg,atla1278,Atlantic-Congo,bamw1239,Bamweic,Africa,"Congo, The Democratic Republic of the",2.16773,19.1644
kein1239,Kein,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmh,nucl1709,Nuclear Trans New Guinea,koko1271,Kokon,Papunesia,Papua New Guinea,-5.3373,145.483
bagi1246,Bagirmi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmi,cent2225,Central Sudanic,bagi1248,Bagirmic,Africa,Nigeria;Chad,11.52392,14.769495
bote1238,Bote,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmj,indo1319,Indo-European,kusw1234,Kuswaric,Eurasia,Nepal,27.7074,84.348
ghay1237,Ghayavi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmk,aust1307,Austronesian,boan1246,Boanaki-Paiwa,Papunesia,Papua New Guinea,-10.011,149.84
bomb1261,Bomboli-Bozaba,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bml,atla1278,Atlantic-Congo,bomb1265,Bombomic,Africa,"Congo, The Democratic Republic of the",1.99315,18.5131
nort2890,Northern Betsimisaraka Malagasy,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmm,aust1307,Austronesian,tsim1259,Tsimihety-Betsimisaraka,Africa,Madagascar,-19.9184,48.812
bina1271,Bina (Papua New Guinea),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmn,aust1307,Austronesian,mago1247,Magoric,Papunesia,Papua New Guinea,-10.2667,149.661
bamb1265,Bambalang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmo,atla1278,Atlantic-Congo,mbam1253,Mbam-Nkam Nun,Africa,Cameroon,5.861,10.544
bulg1265,Bulgebi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmp,nucl1709,Nuclear Trans New Guinea,uncl1512,Unclassified Nuclear Warup,Papunesia,Papua New Guinea,-5.69713,146.403
bomu1247,Bomu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmq,atla1278,Atlantic-Congo,bwam1247,Bwamu,Africa,Burkina Faso;Mali,12.3816,-4.538
muin1242,Muinane,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmr,bora1262,Boran,bora1262,Boran,South America,Colombia,-0.8652,-72.4249
bilm1238,Bilma-Mowar Kanuri,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bms,saha1256,Saharan,east2718,East Kanuri,Africa,Niger,19.1,13.0665
biao1256,Biao Mon,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmt,hmon1336,Hmong-Mien,mien1243,Mien-Mun,Eurasia,China,24.6451,113.469
buru1306,Burum-Mindik,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmu,nucl1709,Nuclear Trans New Guinea,koso1246,Kosorong-Burum-Mindik,Papunesia,Papua New Guinea,-6.51663,147.333
bumm1238,Bum,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmv,atla1278,Atlantic-Congo,mmen1239,Mmen-Bum,Africa,Cameroon,6.48655,10.418
bomw1238,Bomwali,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmw,atla1278,Atlantic-Congo,maka1323,Makaa-Njem (A.80),Africa,Congo;Cameroon,1.71005,15.9546
baim1245,Baimak,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmx,nucl1709,Nuclear Trans New Guinea,garu1247,Garuh-Foran,Papunesia,Papua New Guinea,-5.18943,145.606
bemb1258,Bemba (Democratic Republic of Congo),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmy,book1242,Bookkeeping,book1242,Bookkeeping,Africa,"Congo, The Democratic Republic of the",-10.0,28.08
bara1378,Baramu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bmz,anim1240,Anim,nucl1713,Nuclear Tirio,Papunesia,Papua New Guinea,-8.4885,143.002
bone1254,Bonerate,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bna,aust1307,Austronesian,tuka1246,Tukangbesi-Bonerate,Papunesia,Indonesia,-7.37657,121.792
book1241,Bookan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnb,aust1307,Austronesian,lowl1273,Lowland Murut,Papunesia,Malaysia,5.32519,116.474
bont1247,Bontok,"LanguoidLevel(ordinal=1, id='family', description='sub-grouping of languoids above the language level')",bnc,aust1307,Austronesian,bont1246,Bontok-Kankanay,Papunesia,Philippines,17.09386,121.02662
band1355,Banda (Indonesia),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnd,aust1307,Austronesian,band1354,Banda-Geser,Papunesia,Indonesia,-5.42138,133.142
bint1245,Bintauna,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bne,aust1307,Austronesian,goro1273,Gorontalic,Papunesia,Indonesia,0.75069,123.486
masi1266,Masiwang,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnf,aust1307,Austronesian,east2748,East Rivers Seram,Papunesia,Indonesia,-3.29547,130.601
beng1282,Benga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bng,atla1278,Atlantic-Congo,beng1289,Bengaic,Africa,Gabon;Equatorial Guinea,1.075766,9.600739
bang1354,Bobangi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bni,atla1278,Atlantic-Congo,boba1250,Bobangi-Bangala-Lingala,Africa,"Congo, The Democratic Republic of the;Central African Republic;Congo",-0.87437,17.227
east2482,Eastern Tawbuid,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnj,aust1307,Austronesian,bata1318,Batangan,Papunesia,Philippines,12.8968,121.177
bier1244,Bierebo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnk,aust1307,Austronesian,baki1243,Baki-Bierebo,Papunesia,Vanuatu,-16.6663,168.154
boon1242,Boon,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnl,afro1255,Afro-Asiatic,unun9873,Unclassified East Cushitic,Africa,Somalia,0.41988,43.1208
bata1285,Batanga,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnm,atla1278,Atlantic-Congo,beng1289,Bengaic,Africa,Cameroon;Equatorial Guinea,1.397041,9.51011
bunu1267,Bunun,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnn,aust1307,Austronesian,aust1307,Austronesian,Papunesia,China,23.4116,121.025
bant1288,Bantoanon,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bno,aust1307,Austronesian,bisa1268,Bisayan,Papunesia,Philippines,12.5194,122.034
bola1250,Bola,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnp,aust1307,Austronesian,bola1253,Bola-Bulu,Papunesia,Papua New Guinea,-5.55792,150.095
bant1286,Bantik,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnq,aust1307,Austronesian,sout3155,Southern Sangiric,Papunesia,Indonesia,1.44586,124.846
butm1237,Farafi,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnr,aust1307,Austronesian,sout3220,Southeast Santo,Papunesia,Vanuatu,-15.3353,167.034
bund1253,Bundeli,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bns,indo1319,Indo-European,bund1252,Bundeli-Bharia,Eurasia,India,24.8982,78.9542
bent1237,Bentong,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnu,aust1307,Austronesian,nucl1727,Nuclear Makassaric,Papunesia,Indonesia,-4.76004,119.806
bone1255,Bonerif,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnv,toro1256,Tor-Orya,coas1312,Coastal Tor,Papunesia,Indonesia,-2.09529,139.208
bisi1244,Bisis,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnw,sepi1257,Sepik,mari1453,Mari-Bisis,Papunesia,Papua New Guinea,-4.46238,143.058
bang1350,Bangubangu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnx,atla1278,Atlantic-Congo,bang1371,Bangubangu-Kasai,Africa,"Congo, The Democratic Republic of the",-4.31464,27.2438
bint1246,Bintulu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bny,aust1307,Austronesian,nort3171,North Sarawakan,Papunesia,Malaysia,3.867,113.634
beez1238,Beezen,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bnz,atla1278,Atlantic-Congo,beez1239,Beezen-Baazem,Africa,Cameroon,6.81552,10.109
bora1263,Bora,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boa,bora1262,Boran,bora1262,Boran,South America,Brazil;Colombia;Peru,-2.000259,-72.257066
awee1242,Aweer,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bob,afro1255,Afro-Asiatic,karr1237,Karre-Boni,Africa,Kenya;Somalia,-1.40124,41.234
tibe1272,Tibetan,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bod,sino1245,Sino-Tibetan,cent2346,Central Tibetan,Eurasia,Bhutan;China;India;Nepal,28.3681,90.1872
mund1328,Mundabli-Mufu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boe,atla1278,Atlantic-Congo,jiii1234,Ji,Africa,Cameroon,6.59969,10.2704
bolo1266,Bolon,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bof,mand1469,Mande,east2425,East Manding,Africa,Burkina Faso,11.8242,-4.75524
bama1249,Langue de Signes Malienne,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bog,sign1238,Sign Language,deaf1237,L1 Sign Language,Africa,Mali,12.651,-8.00136
boma1246,Boma Yumu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boh,atla1278,Atlantic-Congo,kwak1270,Kwa-Kasai North,Africa,"Congo, The Democratic Republic of the",-3.27,17.45
barb1263,Barbareño,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boi,chum1262,Chumashan,cent2139,Central Chumashan,North America,United States,34.462,-119.699
anja1238,Anjam,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boj,nucl1709,Nuclear Trans New Guinea,coas1332,Coastal Minjim,Papunesia,Papua New Guinea,-5.45899,145.717
bonj1234,Impfondo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bok,atla1278,Atlantic-Congo,impf1234,Impfondoic,Africa,Congo,2.39823,17.6298
nucl1695,Bole,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bol,afro1255,Afro-Asiatic,bola1254,Bolanci-Bele,Africa,Nigeria,11.4839,11.2322
bero1242,Berom,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bom,atla1278,Atlantic-Congo,cara1274,Cara-Berom,Africa,Nigeria,9.67037,8.81221
bine1240,Bine,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bon,east2503,Eastern Trans-Fly,east2503,Eastern Trans-Fly,Papunesia,Papua New Guinea,-9.08879,142.893
tiem1235,Tiemacèwè Bozo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boo,mand1469,Mande,tibo1240,Ti-Bozo,Africa,Mali,15.47052,-4.25688
bonk1244,Bonkiman,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bop,nucl1709,Nuclear Trans New Guinea,kewi1241,Kewieng-Bonkiman-Nokopo,Papunesia,Papua New Guinea,-5.84007,146.738
boga1247,Bogaya,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boq,,,,,Papunesia,Papua New Guinea,-5.54487,142.255
boro1282,Bororo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bor,boro1281,Bororoan,boro1285,Bororo-Otuke,South America,Brazil,-16.6029,-55.2004
bosn1245,Bosnian Standard,"LanguoidLevel(ordinal=3, id='dialect', description='any variety which is not a language')",bos,indo1319,Indo-European,east2821,Eastern Herzegovinian Shtokavian,Eurasia,Bosnia and Herzegovina;Croatia;Montenegro;Serbia,43.859,17.046
bong1285,Bongo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bot,cent2225,Central Sudanic,sara1341,Sara-Bongo-Bagirmi,Africa,Sudan;South Sudan,7.4145,27.9918
bond1247,Bondei,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bou,atla1278,Atlantic-Congo,bond1249,Bondei-Shambala,Africa,"Tanzania, United Republic of",-5.10749,38.5079
tuwu1238,Tuwuli,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bov,atla1278,Atlantic-Congo,kpos1239,Kposo-Ahlo-Bowili,Africa,Ghana,7.31095,0.38008
rema1238,Rema,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bow,more1255,Yam,tond1250,Tonda,Papunesia,Papua New Guinea,-8.41526,141.034
buam1238,Buamu,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",box,atla1278,Atlantic-Congo,nucl1742,Nuclear Bwamu,Africa,Burkina Faso;Mali,11.1687,-3.50303
bodo1272,Bodo (Central African Republic),"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boy,atla1278,Atlantic-Congo,unun9928,Unclassified Ngendan,Africa,Central African Republic,6.0,26.0
tiey1235,Tiéyaxo Bozo,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",boz,mand1469,Mande,tibo1240,Ti-Bozo,Africa,Mali,14.1223,-5.08609
daka1243,Dakaka,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bpa,aust1307,Austronesian,sout3403,Southwest Ambrym,Papunesia,Vanuatu,-16.2696,168.013
barb1242,Barbacoas,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bpb,unat1236,Unattested,barb1268,Barbacoan (Unattested),South America,Colombia,1.5206,-78.4834
band1343,Banda-Banda,"LanguoidLevel(ordinal=2, id='language', description='defined by mutual non-intellegibility')",bpd,atla1278,Atlantic-Congo,lind1250,Lindaic,Africa,"Congo, The Democratic Republic of the;Central African Republic;South Sudan",6.63889,22.7568
